"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","99","totale","2020","2020",52.1,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","11","laurea e post-laurea","2010","2010",34.2,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","11","laurea e post-laurea","2011","2011",38.9,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","11","laurea e post-laurea","2012","2012",38.5,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","11","laurea e post-laurea","2013","2013",38.5,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","11","laurea e post-laurea","2014","2014",40,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","11","laurea e post-laurea","2015","2015",40.1,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","11","laurea e post-laurea","2016","2016",38.9,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","11","laurea e post-laurea","2017","2017",37.7,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","11","laurea e post-laurea","2018","2018",35.6,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","11","laurea e post-laurea","2019","2019",34.1,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","11","laurea e post-laurea","2020","2020",32,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2010","2010",703,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2011","2011",681,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2012","2012",571,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2013","2013",647,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2014","2014",648,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2015","2015",496,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2016","2016",477,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2017","2017",517,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2018","2018",464,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",532,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",553,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","7","diploma","2010","2010",877,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","7","diploma","2011","2011",788,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","7","diploma","2012","2012",791,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","7","diploma","2013","2013",874,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","7","diploma","2014","2014",923,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","7","diploma","2015","2015",830,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","7","diploma","2016","2016",839,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","7","diploma","2017","2017",882,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","7","diploma","2018","2018",990,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","7","diploma","2019","2019",1077,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","7","diploma","2020","2020",1057,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2010","2010",291,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2011","2011",213,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2012","2012",258,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2013","2013",217,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2014","2014",192,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2015","2015",178,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2016","2016",161,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2017","2017",155,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2018","2018",166,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",164,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",146,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2010","2010",573,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2011","2011",660,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2012","2012",644,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2013","2013",651,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2014","2014",681,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2015","2015",713,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2016","2016",691,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2017","2017",722,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2018","2018",642,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2019","2019",623,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2020","2020",662,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","7","diploma","2010","2010",435,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","7","diploma","2011","2011",506,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","7","diploma","2012","2012",486,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","7","diploma","2013","2013",532,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","7","diploma","2014","2014",540,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","7","diploma","2015","2015",510,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","7","diploma","2016","2016",545,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","7","diploma","2017","2017",556,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","7","diploma","2018","2018",577,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","7","diploma","2019","2019",464,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","7","diploma","2020","2020",517,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2010","2010",175,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2011","2011",182,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2012","2012",184,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2013","2013",150,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2014","2014",120,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2015","2015",118,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2016","2016",90,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2017","2017",123,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2018","2018",92,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",104,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",76,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2010","2010",1238,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2011","2011",1340,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2012","2012",1335,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2013","2013",1267,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2014","2014",1390,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2015","2015",1300,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2016","2016",1366,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2017","2017",1430,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2018","2018",1542,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2019","2019",1598,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2020","2020",1753,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2010","2010",397,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2011","2011",442,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2012","2012",418,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2013","2013",380,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2014","2014",303,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2015","2015",301,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2016","2016",278,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2017","2017",281,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2018","2018",209,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",216,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",201,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","4","licenza di scuola media","2010","2010",1020,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","4","licenza di scuola media","2011","2011",1114,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","4","licenza di scuola media","2012","2012",971,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","4","licenza di scuola media","2013","2013",1109,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","4","licenza di scuola media","2014","2014",1138,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","4","licenza di scuola media","2015","2015",1115,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","4","licenza di scuola media","2016","2016",1108,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","4","licenza di scuola media","2017","2017",1228,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","4","licenza di scuola media","2018","2018",1122,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","4","licenza di scuola media","2019","2019",1091,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","4","licenza di scuola media","2020","2020",1169,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","7","diploma","2010","2010",1048,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","7","diploma","2011","2011",1091,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","7","diploma","2012","2012",1129,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","7","diploma","2013","2013",1095,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","7","diploma","2014","2014",1168,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","7","diploma","2015","2015",1351,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","7","diploma","2016","2016",1361,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","7","diploma","2017","2017",1300,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","7","diploma","2018","2018",1246,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","7","diploma","2019","2019",1342,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","7","diploma","2020","2020",1356,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2010","2010",348,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2011","2011",390,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2012","2012",355,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2013","2013",330,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2014","2014",270,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2015","2015",274,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2016","2016",231,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2017","2017",275,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2018","2018",183,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",172,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",166,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2010","2010",643,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2011","2011",581,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2012","2012",580,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2013","2013",493,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2014","2014",497,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2015","2015",387,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2016","2016",339,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2017","2017",362,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2018","2018",269,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",298,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",261,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2010","2010",4389,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2011","2011",4892,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2012","2012",4895,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2013","2013",4851,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2014","2014",5070,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2015","2015",5223,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2016","2016",5376,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2017","2017",5578,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2018","2018",5598,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2019","2019",5212,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2020","2020",5473,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","7","diploma","2010","2010",2091,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","7","diploma","2011","2011",1907,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","7","diploma","2012","2012",2122,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","7","diploma","2013","2013",2285,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","7","diploma","2014","2014",2390,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","7","diploma","2015","2015",2353,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","7","diploma","2016","2016",2395,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","7","diploma","2017","2017",2444,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","7","diploma","2018","2018",3075,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","7","diploma","2019","2019",3089,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","7","diploma","2020","2020",3192,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2010","2010",947,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2011","2011",913,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2012","2012",847,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2013","2013",818,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2014","2014",810,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2015","2015",593,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2016","2016",543,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2017","2017",558,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2018","2018",371,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",439,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",411,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2010","2010",592,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2011","2011",667,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2012","2012",643,,
