"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","CONDIZIONE_DICH","Condizione e posizione nella professione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","1B","direttivo, quadro, impiegato","2020","2020",1324,,
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2010","2010",3201,,
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2011","2011",3398,,
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2012","2012",3254,,
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2013","2013",3227,,
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2014","2014",3325,,
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2015","2015",3469,,
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2016","2016",3313,,
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2017","2017",3104,,
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2018","2018",3154,,
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2019","2019",3233,,
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2020","2020",2774,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2010","2010",3727,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2011","2011",3672,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2012","2012",3694,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2013","2013",3740,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2014","2014",3870,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2015","2015",3811,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2016","2016",3999,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2017","2017",3945,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2018","2018",4189,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2019","2019",4546,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2020","2020",4443,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2010","2010",10.8,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2011","2011",11.9,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2012","2012",10.2,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2013","2013",11.2,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2014","2014",9.6,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2015","2015",11.1,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2016","2016",10.2,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2017","2017",10.9,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2018","2018",10.7,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2019","2019",8.5,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2020","2020",8.3,,
"15_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2010","2010",43.1,,
"15_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2011","2011",42.3,,
"15_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2012","2012",39.8,,
"15_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2013","2013",41.1,,
"15_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2014","2014",35.7,,
"15_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2015","2015",38.7,,
"15_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2016","2016",36.6,,
"15_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2017","2017",35.1,,
"15_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2018","2018",32.6,,
"15_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2019","2019",28.8,,
"15_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2020","2020",29,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1B","direttivo, quadro, impiegato","2010","2010",42.6,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1B","direttivo, quadro, impiegato","2011","2011",43.2,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1B","direttivo, quadro, impiegato","2012","2012",44.5,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1B","direttivo, quadro, impiegato","2013","2013",43.8,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1B","direttivo, quadro, impiegato","2014","2014",44.6,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1B","direttivo, quadro, impiegato","2015","2015",45.4,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1B","direttivo, quadro, impiegato","2016","2016",47.3,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1B","direttivo, quadro, impiegato","2017","2017",47.1,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1B","direttivo, quadro, impiegato","2018","2018",46.6,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1B","direttivo, quadro, impiegato","2019","2019",47.8,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1B","direttivo, quadro, impiegato","2020","2020",50.6,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2010","2010",47,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2011","2011",44,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2012","2012",45.9,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2013","2013",45.9,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2014","2014",46.2,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2015","2015",43.6,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2016","2016",46.9,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2017","2017",47.9,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2018","2018",49.7,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2019","2019",52.6,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2020","2020",57.6,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2010","2010",12.2,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2011","2011",10.9,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2012","2012",12.2,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2013","2013",11.1,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2014","2014",13.6,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2015","2015",12,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2016","2016",12.9,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2017","2017",12.7,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2018","2018",15.2,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2019","2019",16.2,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2020","2020",17,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","1","maschi","1C","operaio, apprendista","2010","2010",1522,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","1","maschi","1C","operaio, apprendista","2011","2011",1675,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","1","maschi","1C","operaio, apprendista","2012","2012",1861,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","1","maschi","1C","operaio, apprendista","2013","2013",1668,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","1","maschi","1C","operaio, apprendista","2014","2014",1849,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","1","maschi","1C","operaio, apprendista","2015","2015",1763,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","1","maschi","1C","operaio, apprendista","2016","2016",1902,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","1","maschi","1C","operaio, apprendista","2017","2017",1987,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","1","maschi","1C","operaio, apprendista","2018","2018",2198,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","1","maschi","1C","operaio, apprendista","2019","2019",2308,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","1","maschi","1C","operaio, apprendista","2020","2020",2331,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2010","2010",128,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2011","2011",110,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2012","2012",109,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2013","2013",134,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2014","2014",95,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2015","2015",146,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2016","2016",110,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2017","2017",147,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2018","2018",146,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2019","2019",122,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2020","2020",80,,
"15_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2010","2010",165,,
"15_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2011","2011",203,,
"15_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2012","2012",231,,
"15_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2013","2013",194,,
"15_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2014","2014",261,,
"15_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2015","2015",203,,
"15_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2016","2016",279,,
"15_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2017","2017",230,,
"15_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2018","2018",261,,
"15_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2019","2019",305,,
"15_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2020","2020",286,,
"15_WALLET_STRANGV","molto","THV","valori in migliaia","9","totale","1C","operaio, apprendista","2010","2010",133,,
"15_WALLET_STRANGV","molto","THV","valori in migliaia","9","totale","1C","operaio, apprendista","2011","2011",132,,
"15_WALLET_STRANGV","molto","THV","valori in migliaia","9","totale","1C","operaio, apprendista","2012","2012",145,,
"15_WALLET_STRANGV","molto","THV","valori in migliaia","9","totale","1C","operaio, apprendista","2013","2013",139,,
"15_WALLET_STRANGV","molto","THV","valori in migliaia","9","totale","1C","operaio, apprendista","2014","2014",189,,
"15_WALLET_STRANGV","molto","THV","valori in migliaia","9","totale","1C","operaio, apprendista","2015","2015",129,,
"15_WALLET_STRANGV","molto","THV","valori in migliaia","9","totale","1C","operaio, apprendista","2016","2016",174,,
"15_WALLET_STRANGV","molto","THV","valori in migliaia","9","totale","1C","operaio, apprendista","2017","2017",174,,
"15_WALLET_STRANGV","molto","THV","valori in migliaia","9","totale","1C","operaio, apprendista","2018","2018",203,,
"15_WALLET_STRANGV","molto","THV","valori in migliaia","9","totale","1C","operaio, apprendista","2019","2019",219,,
"15_WALLET_STRANGV","molto","THV","valori in migliaia","9","totale","1C","operaio, apprendista","2020","2020",223,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2010","2010",37.4,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2011","2011",36.9,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2012","2012",41.1,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2013","2013",37.2,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2014","2014",39.8,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2015","2015",35.3,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2016","2016",37.9,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2017","2017",38.3,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2018","2018",39.4,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2019","2019",46.3,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2020","2020",46.6,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2010","2010",7.4,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2011","2011",8.1,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2012","2012",8.4,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2013","2013",8.1,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2014","2014",9.1,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2015","2015",8.1,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2016","2016",8.3,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2017","2017",8.2,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2018","2018",8.7,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2019","2019",9.8,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2020","2020",11.2,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2010","2010",38.5,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2011","2011",40.8,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2012","2012",39.5,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2013","2013",39.7,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2014","2014",39.6,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2015","2015",41.6,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2016","2016",41.5,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2017","2017",39.9,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2018","2018",38.2,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2019","2019",34,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2020","2020",36,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2010","2010",37.9,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2011","2011",39.9,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2012","2012",38.8,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2013","2013",39.2,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2014","2014",38.9,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2015","2015",41.9,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2016","2016",39.3,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2017","2017",38.3,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2018","2018",35.1,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2019","2019",36.9,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2020","2020",33.9,,
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","1","occupato","2010","2010",3934,,
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","1","occupato","2011","2011",4119,,
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","1","occupato","2012","2012",4022,,
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","1","occupato","2013","2013",4050,,
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","1","occupato","2014","2014",3683,,
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","1","occupato","2015","2015",3954,,
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","1","occupato","2016","2016",3673,,
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","1","occupato","2017","2017",3719,,
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","1","occupato","2018","2018",3639,,
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","1","occupato","2019","2019",3434,,
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","1","occupato","2020","2020",2892,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","9","totale","1","occupato","2010","2010",8731,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","9","totale","1","occupato","2011","2011",8815,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","9","totale","1","occupato","2012","2012",9013,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","9","totale","1","occupato","2013","2013",8772,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","9","totale","1","occupato","2014","2014",9304,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","9","totale","1","occupato","2015","2015",9151,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","9","totale","1","occupato","2016","2016",9657,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","9","totale","1","occupato","2017","2017",9679,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","9","totale","1","occupato","2018","2018",10278,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","9","totale","1","occupato","2019","2019",10705,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","9","totale","1","occupato","2020","2020",10745,,
"15_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1","occupato","2010","2010",47.7,,
"15_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1","occupato","2011","2011",47.3,,
"15_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1","occupato","2012","2012",44.6,,
"15_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1","occupato","2013","2013",45.9,,
"15_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1","occupato","2014","2014",41.7,,
"15_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1","occupato","2015","2015",44.5,,
"15_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1","occupato","2016","2016",42.4,,
"15_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1","occupato","2017","2017",42.9,,
"15_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1","occupato","2018","2018",39.2,,
"15_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1","occupato","2019","2019",35.6,,
"15_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1","occupato","2020","2020",33.4,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2010","2010",40.5,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2011","2011",40.4,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2012","2012",40.7,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2013","2013",40.8,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2014","2014",42.4,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2015","2015",42.6,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2016","2016",44.9,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2017","2017",43.8,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2018","2018",44.2,,
