"ITTER107","Territorio","TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD5","Emilia-Romagna","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2015","2015",3.4,,
"ITD5","Emilia-Romagna","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2016","2016",3.2,,
"ITD5","Emilia-Romagna","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2017","2017",3.3,,
"ITD5","Emilia-Romagna","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2018","2018",3.5,,
"ITD5","Emilia-Romagna","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2019","2019",4.1,,
"ITD5","Emilia-Romagna","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2020","2020",2.6,,
"ITD5","Emilia-Romagna","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2010","2010",11.5,,
"ITD5","Emilia-Romagna","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2011","2011",9.3,,
"ITD5","Emilia-Romagna","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2012","2012",10.8,,
"ITD5","Emilia-Romagna","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2013","2013",9.9,,
"ITD5","Emilia-Romagna","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2014","2014",12.9,,
"ITD5","Emilia-Romagna","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2015","2015",9.8,,
"ITD5","Emilia-Romagna","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2016","2016",10.7,,
"ITD5","Emilia-Romagna","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2017","2017",10.1,,
"ITD5","Emilia-Romagna","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2018","2018",13.2,,
"ITD5","Emilia-Romagna","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2019","2019",14.9,,
"ITD5","Emilia-Romagna","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2020","2020",15.5,,
"ITE","Centro","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2010","2010",1899,,
"ITE","Centro","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2011","2011",2106,,
"ITE","Centro","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2012","2012",1930,,
"ITE","Centro","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2013","2013",2085,,
"ITE","Centro","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2014","2014",1754,,
"ITE","Centro","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2015","2015",1947,,
"ITE","Centro","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2016","2016",1983,,
"ITE","Centro","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2017","2017",2162,,
"ITE","Centro","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2018","2018",2034,,
"ITE","Centro","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2019","2019",1803,,
"ITE","Centro","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2020","2020",1725,,
"ITE","Centro","14_WALLET_POLICV","molto","THV","valori in migliaia","2010","2010",4262,,
"ITE","Centro","14_WALLET_POLICV","molto","THV","valori in migliaia","2011","2011",4054,,
"ITE","Centro","14_WALLET_POLICV","molto","THV","valori in migliaia","2012","2012",4280,,
"ITE","Centro","14_WALLET_POLICV","molto","THV","valori in migliaia","2013","2013",4165,,
"ITE","Centro","14_WALLET_POLICV","molto","THV","valori in migliaia","2014","2014",4489,,
"ITE","Centro","14_WALLET_POLICV","molto","THV","valori in migliaia","2015","2015",4270,,
"ITE","Centro","14_WALLET_POLICV","molto","THV","valori in migliaia","2016","2016",4467,,
"ITE","Centro","14_WALLET_POLICV","molto","THV","valori in migliaia","2017","2017",4640,,
"ITE","Centro","14_WALLET_POLICV","molto","THV","valori in migliaia","2018","2018",4812,,
"ITE","Centro","14_WALLET_POLICV","molto","THV","valori in migliaia","2019","2019",5297,,
"ITE","Centro","14_WALLET_POLICV","molto","THV","valori in migliaia","2020","2020",5306,,
"ITE","Centro","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2010","2010",38,,
"ITE","Centro","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2011","2011",38.9,,
"ITE","Centro","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2012","2012",38.8,,
"ITE","Centro","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2013","2013",38.4,,
"ITE","Centro","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2014","2014",41.1,,
"ITE","Centro","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2015","2015",41.6,,
"ITE","Centro","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2016","2016",38.3,,
"ITE","Centro","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2017","2017",35.7,,
"ITE","Centro","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2018","2018",34.5,,
"ITE","Centro","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2019","2019",35,,
"ITE","Centro","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2020","2020",36.7,,
"ITE1","Toscana","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2010","2010",1233,,
"ITE1","Toscana","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2011","2011",1242,,
"ITE1","Toscana","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2012","2012",1253,,
"ITE1","Toscana","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2013","2013",1207,,
"ITE1","Toscana","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2014","2014",1241,,
"ITE1","Toscana","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2015","2015",1404,,
"ITE1","Toscana","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2016","2016",1281,,
"ITE1","Toscana","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2017","2017",1201,,
"ITE1","Toscana","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2018","2018",1062,,
"ITE1","Toscana","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2019","2019",1196,,
"ITE1","Toscana","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2020","2020",1259,,
"ITE1","Toscana","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2010","2010",37.8,,
"ITE1","Toscana","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2011","2011",36.1,,
"ITE1","Toscana","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2012","2012",33.2,,
"ITE1","Toscana","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2013","2013",35.6,,
"ITE1","Toscana","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2014","2014",38.6,,
"ITE1","Toscana","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2015","2015",34.4,,
"ITE1","Toscana","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2016","2016",34.8,,
"ITE1","Toscana","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2017","2017",35.9,,
"ITE1","Toscana","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2018","2018",44.2,,
"ITE1","Toscana","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2019","2019",41.7,,
"ITE1","Toscana","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2020","2020",42.4,,
"ITE1","Toscana","14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2010","2010",7.3,,
"ITE1","Toscana","14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2011","2011",5.8,,
"ITE1","Toscana","14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2012","2012",6.9,,
"ITE1","Toscana","14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2013","2013",7.3,,
"ITE1","Toscana","14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2014","2014",5.5,,
"ITE1","Toscana","14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2015","2015",6.1,,
"ITE1","Toscana","14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2016","2016",7.3,,
"ITE1","Toscana","14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2017","2017",7.9,,
"ITE1","Toscana","14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2018","2018",7.5,,
"ITE1","Toscana","14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2019","2019",5.8,,
"ITE1","Toscana","14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2020","2020",5.2,,
"ITE2","Umbria","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2010","2010",389,,
"ITE2","Umbria","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2011","2011",383,,
"ITE2","Umbria","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2012","2012",404,,
"ITE2","Umbria","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2013","2013",404,,
"ITE2","Umbria","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2014","2014",359,,
"ITE2","Umbria","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2015","2015",418,,
"ITE2","Umbria","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2016","2016",341,,
"ITE2","Umbria","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2017","2017",344,,
"ITE2","Umbria","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2018","2018",355,,
"ITE2","Umbria","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2019","2019",277,,
"ITE2","Umbria","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2020","2020",262,,
"ITE2","Umbria","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2010","2010",36,,
"ITE2","Umbria","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2011","2011",37,,
"ITE2","Umbria","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2012","2012",35.8,,
"ITE2","Umbria","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2013","2013",36.3,,
"ITE2","Umbria","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2014","2014",41,,
"ITE2","Umbria","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2015","2015",31,,
"ITE2","Umbria","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2016","2016",40.3,,
"ITE2","Umbria","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2017","2017",43.7,,
"ITE2","Umbria","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2018","2018",40.9,,
"ITE2","Umbria","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2019","2019",48.7,,
"ITE2","Umbria","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2020","2020",45.9,,
"ITE3","Marche","14_WALLET_STRANGV","molto","THV","valori in migliaia","2010","2010",24,,
"ITE3","Marche","14_WALLET_STRANGV","molto","THV","valori in migliaia","2011","2011",26,,
"ITE3","Marche","14_WALLET_STRANGV","molto","THV","valori in migliaia","2012","2012",19,,
"ITE3","Marche","14_WALLET_STRANGV","molto","THV","valori in migliaia","2013","2013",32,,
"ITE3","Marche","14_WALLET_STRANGV","molto","THV","valori in migliaia","2014","2014",29,,
"ITE3","Marche","14_WALLET_STRANGV","molto","THV","valori in migliaia","2015","2015",30,,
"ITE3","Marche","14_WALLET_STRANGV","molto","THV","valori in migliaia","2016","2016",27,,
"ITE3","Marche","14_WALLET_STRANGV","molto","THV","valori in migliaia","2017","2017",28,,
"ITE3","Marche","14_WALLET_STRANGV","molto","THV","valori in migliaia","2018","2018",35,,
"ITE3","Marche","14_WALLET_STRANGV","molto","THV","valori in migliaia","2019","2019",30,,
"ITE3","Marche","14_WALLET_STRANGV","molto","THV","valori in migliaia","2020","2020",31,,
"ITE3","Marche","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2010","2010",676,,
"ITE3","Marche","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2011","2011",598,,
"ITE3","Marche","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2012","2012",684,,
"ITE3","Marche","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2013","2013",619,,
"ITE3","Marche","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2014","2014",599,,
"ITE3","Marche","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2015","2015",564,,
"ITE3","Marche","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2016","2016",524,,
"ITE3","Marche","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2017","2017",530,,
"ITE3","Marche","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2018","2018",511,,
"ITE3","Marche","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2019","2019",475,,
"ITE3","Marche","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2020","2020",419,,
"ITE3","Marche","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2010","2010",36.9,,
"ITE3","Marche","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2011","2011",39.4,,
"ITE3","Marche","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2012","2012",36.4,,
"ITE3","Marche","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2013","2013",41.4,,
"ITE3","Marche","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2014","2014",40.9,,
"ITE3","Marche","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2015","2015",44,,
"ITE3","Marche","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2016","2016",46.2,,
"ITE3","Marche","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2017","2017",44,,
"ITE3","Marche","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2018","2018",42.7,,
"ITE3","Marche","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2019","2019",45.2,,
"ITE3","Marche","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2020","2020",50.9,,
"ITE4","Lazio","14_WALLET_POLICV","molto","THV","valori in migliaia","2010","2010",1542,,
"ITE4","Lazio","14_WALLET_POLICV","molto","THV","valori in migliaia","2011","2011",1567,,
"ITE4","Lazio","14_WALLET_POLICV","molto","THV","valori in migliaia","2012","2012",1796,,
"ITE4","Lazio","14_WALLET_POLICV","molto","THV","valori in migliaia","2013","2013",1685,,
"ITE4","Lazio","14_WALLET_POLICV","molto","THV","valori in migliaia","2014","2014",1913,,
"ITE4","Lazio","14_WALLET_POLICV","molto","THV","valori in migliaia","2015","2015",1886,,
"ITE4","Lazio","14_WALLET_POLICV","molto","THV","valori in migliaia","2016","2016",2073,,
"ITE4","Lazio","14_WALLET_POLICV","molto","THV","valori in migliaia","2017","2017",2042,,
"ITE4","Lazio","14_WALLET_POLICV","molto","THV","valori in migliaia","2018","2018",2004,,
"ITE4","Lazio","14_WALLET_POLICV","molto","THV","valori in migliaia","2019","2019",2424,,
"ITE4","Lazio","14_WALLET_POLICV","molto","THV","valori in migliaia","2020","2020",2318,,
"ITE4","Lazio","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2010","2010",352,,
"ITE4","Lazio","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2011","2011",263,,
"ITE4","Lazio","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2012","2012",293,,
"ITE4","Lazio","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2013","2013",285,,
"ITE4","Lazio","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2014","2014",189,,
"ITE4","Lazio","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2015","2015",208,,
"ITE4","Lazio","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2016","2016",197,,
"ITE4","Lazio","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2017","2017",187,,
"ITE4","Lazio","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2018","2018",234,,
"ITE4","Lazio","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2019","2019",233,,
"ITE4","Lazio","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2020","2020",200,,
"ITE4","Lazio","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2010","2010",360,,
"ITE4","Lazio","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2011","2011",325,,
"ITE4","Lazio","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2012","2012",455,,
"ITE4","Lazio","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2013","2013",398,,
"ITE4","Lazio","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2014","2014",477,,
"ITE4","Lazio","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2015","2015",388,,
"ITE4","Lazio","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2016","2016",392,,
"ITE4","Lazio","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2017","2017",415,,
"ITE4","Lazio","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2018","2018",397,,
"ITE4","Lazio","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2019","2019",509,,
"ITE4","Lazio","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2020","2020",520,,
"ITE4","Lazio","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2010","2010",17.8,,
"ITE4","Lazio","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2011","2011",14,,
"ITE4","Lazio","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2012","2012",12.6,,
"ITE4","Lazio","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2013","2013",14.2,,
"ITE4","Lazio","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2014","2014",12.2,,
"ITE4","Lazio","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2015","2015",14.9,,
"ITE4","Lazio","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2016","2016",12.8,,
"ITE4","Lazio","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2017","2017",15.4,,
"ITE4","Lazio","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2018","2018",14.9,,
"ITE4","Lazio","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2019","2019",11.9,,
"ITE4","Lazio","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2020","2020",10.9,,
"ITE4","Lazio","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2010","2010",1.3,,
"ITE4","Lazio","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2011","2011",0.8,,
"ITE4","Lazio","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2012","2012",1.9,,
"ITE4","Lazio","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2013","2013",1.3,,
"ITE4","Lazio","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2014","2014",1.7,,
"ITE4","Lazio","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2015","2015",2.3,,
"ITE4","Lazio","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2016","2016",1.9,,
"ITE4","Lazio","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2017","2017",1.9,,
"ITE4","Lazio","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2018","2018",1.5,,
"ITE4","Lazio","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2019","2019",2.1,,
"ITE4","Lazio","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2020","2020",3.3,,
"ITE4","Lazio","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2010","2010",54.7,,
"ITE4","Lazio","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2011","2011",54.8,,
"ITE4","Lazio","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2012","2012",46.2,,
"ITE4","Lazio","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2013","2013",48.6,,
"ITE4","Lazio","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2014","2014",47.6,,
"ITE4","Lazio","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2015","2015",49.3,,
"ITE4","Lazio","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2016","2016",48.1,,
"ITE4","Lazio","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2017","2017",48.5,,
"ITE4","Lazio","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2018","2018",45.7,,
"ITE4","Lazio","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2019","2019",43.3,,
"ITE4","Lazio","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2020","2020",42,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2010","2010",4149,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2011","2011",4497,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2012","2012",4354,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2013","2013",4433,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2014","2014",4137,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2015","2015",4404,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2016","2016",4022,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2017","2017",3968,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2018","2018",4022,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2019","2019",3770,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2020","2020",3285,,
"ITFG","Mezzogiorno","14_WALLET_POLICV","molto","THV","valori in migliaia","2010","2010",6265,,
"ITFG","Mezzogiorno","14_WALLET_POLICV","molto","THV","valori in migliaia","2011","2011",5924,,
"ITFG","Mezzogiorno","14_WALLET_POLICV","molto","THV","valori in migliaia","2012","2012",5903,,
"ITFG","Mezzogiorno","14_WALLET_POLICV","molto","THV","valori in migliaia","2013","2013",6279,,
"ITFG","Mezzogiorno","14_WALLET_POLICV","molto","THV","valori in migliaia","2014","2014",6288,,
"ITFG","Mezzogiorno","14_WALLET_POLICV","molto","THV","valori in migliaia","2015","2015",6020,,
"ITFG","Mezzogiorno","14_WALLET_POLICV","molto","THV","valori in migliaia","2016","2016",6593,,
"ITFG","Mezzogiorno","14_WALLET_POLICV","molto","THV","valori in migliaia","2017","2017",6517,,
"ITFG","Mezzogiorno","14_WALLET_POLICV","molto","THV","valori in migliaia","2018","2018",6634,,
"ITFG","Mezzogiorno","14_WALLET_POLICV","molto","THV","valori in migliaia","2019","2019",7622,,
"ITFG","Mezzogiorno","14_WALLET_POLICV","molto","THV","valori in migliaia","2020","2020",7940,,
"ITFG","Mezzogiorno","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2010","2010",1423,,
"ITFG","Mezzogiorno","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2011","2011",1115,,
"ITFG","Mezzogiorno","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2012","2012",1219,,
"ITFG","Mezzogiorno","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2013","2013",975,,
"ITFG","Mezzogiorno","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2014","2014",1098,,
"ITFG","Mezzogiorno","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2015","2015",1231,,
"ITFG","Mezzogiorno","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2016","2016",1065,,
"ITFG","Mezzogiorno","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2017","2017",1246,,
"ITFG","Mezzogiorno","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2018","2018",993,,
"ITFG","Mezzogiorno","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2019","2019",958,,
"ITFG","Mezzogiorno","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2020","2020",679,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2010","2010",35.8,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2011","2011",36.9,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2012","2012",36.4,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2013","2013",36.6,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2014","2014",36.9,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2015","2015",35.8,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2016","2016",36.4,,
